Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
BABYFOOD,"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR",18.4,0.0,1.200000048,83.0,1.2,0.0,7.7899999620000004,28.35,170.0,0.332
BABYFOOD,"BABYFOOD,CRL,OATMEAL,DRY",69.65,0.0,9.0,399.0,13.07,0.0,3.839999914,3.18,15.0,6.41
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/BANANAS,DRY",73.4,0.0,5.1999998089999995,393.0,12.0,0.0,13.75,2.5,15.0,4.882000000000001
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,STR",15.4,0.0,0.800000012,74.0,1.3,0.0,10.48999977,28.35,113.0,0.5940000000000001
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,JR",15.7,0.0,0.800000012,75.0,1.3,0.0,9.479999542,28.35,170.0,0.595
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",69.3,0.0,0.0,391.0,13.5,0.0,0.0,2.4,14.0,0.0
BABYFOOD,"BABYFOOD,CEREAL,RICE,DRY",77.6,0.0,0.5,391.0,7.1,0.0,0.119999997,2.5,15.0,4.195
BABYFOOD,"BABYFOOD,CRL,RICE,W/APPLSAUC&BANANAS,STR",17.1,0.0,1.0,80.0,1.2,0.0,2.24000001,16.0,28.0,0.32
BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,STR",7.0,63.0,0.8999999759999999,51.0,1.9,0.0,0.0,28.35,113.0,1.7000000000000002
BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,JR",7.1,63.0,0.8999999759999999,52.0,1.9,0.0,0.0,28.35,170.0,1.7000000000000002
BABYFOOD,"BABYFOOD,CRL,W/EGGS,STR",8.0,51.0,0.0,58.0,2.2,0.0,0.0,28.35,113.0,1.43
BABYFOOD,"BABYFOOD,CRL,EGG YOLKS&BACON,JR",6.2,94.0,0.8999999759999999,79.0,2.5,0.0,0.0,28.35,170.0,4.4879999999999995
BABYFOOD,"BABYFOOD,OATMEAL CRL W/FRUIT,DRY,INST,TODD",74.15,0.0,7.8000001910000005,402.0,10.5,0.0,11.09000015,5.3,21.0,6.87
BABYFOOD,"BABYFOOD,COOKIE,BABY,FRUIT",73.7,4.0,3.400000095,435.0,6.8,0.0,24.20000076,8.0,0.0,11.899000000000001
BABYFOOD,"BABYFOOD,CRACKERS,VEG",66.9,0.0,4.0,476.0,8.4,0.0,13.0,0.7,0.0,18.522
BABYFOOD,"BABYFOOD,CRL,RICE,W/MXD FRUIT,JR",18.3,0.0,0.600000024,82.0,0.9,0.0,10.5,15.0,28.0,0.15
BABYFOOD,"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY",57.6,0.0,7.099999905,374.0,25.4,0.0,0.0,2.4,14.0,5.62
BABYFOOD,"BABYFOOD,CRL,RICE,W/BANANAS,DRY",79.9,0.0,1.0,404.0,8.7,0.0,16.70000076,2.5,15.0,3.4669999999999996
BABYFOOD,"BABYFOOD,COOKIES",67.1,0.0,0.200000003,433.0,11.8,0.0,24.89999962,28.35,6.0,12.190000000000001
BABYFOOD,"BABYFOOD,COOKIES,ARROWROOT",71.2,1.0,0.200000003,442.0,7.6,0.0,0.0,28.35,5.0,13.15
BABYFOOD,"BABYFOOD,PRETZELS",82.2,0.0,2.299999952,397.0,10.8,0.0,3.0799999239999996,28.35,6.0,1.337
BABYFOOD,"BABYFOOD,TEETHING BISCUITS",78.03,0.0,1.899999976,398.0,9.0,0.0,28.5,28.35,11.0,3.822
BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,STR",19.74,0.0,1.399999976,75.0,0.2,0.0,17.88999939,28.35,113.0,0.28
BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,JR",19.29,0.0,1.399999976,79.0,0.2,0.0,17.88999939,28.35,170.0,0.076
BABYFOOD,"BABYFOOD,CHERRY COBBLER,JR",19.2,0.0,0.200000003,78.0,0.3,0.0,10.39000034,28.35,0.0,0.07
BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,STR",17.8,10.0,0.300000012,68.0,0.2,0.0,9.149999618999999,28.35,113.0,0.245
BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,JR",18.4,10.0,0.300000012,69.0,0.2,0.0,16.97999954,28.35,170.0,0.164
BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,ORANGE,STR",17.7,3.0,0.600000024,80.0,1.1,0.0,0.0,28.35,113.0,0.8400000000000001
BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,STR",17.8,0.0,0.699999988,65.0,0.3,0.0,10.61999989,15.0,28.0,0.0
BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,JR",18.3,0.0,0.699999988,67.0,0.3,0.0,11.89000034,15.0,28.0,0.0
BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",20.3,0.0,0.699999988,81.0,1.3,0.0,10.27999973,15.0,28.0,0.249
BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,STR",16.0,0.0,0.600000024,59.0,0.3,0.0,12.60000038,15.0,28.0,0.0
BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,JR",17.2,0.0,0.600000024,63.0,0.3,0.0,12.0,15.0,28.0,0.0
BABYFOOD,"BABYFOOD,DSSRT,TROPICAL FRUIT,JR",16.4,0.0,0.0,60.0,0.2,0.0,0.0,28.35,113.0,0.0
BABYFOOD,"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,STR",16.0,8.0,0.0,85.0,1.6,0.0,11.5,229.0,14.0,1.85
BABYFOOD,"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,JR",17.58,38.0,0.200000003,86.0,1.76,0.0,12.19999981,229.0,14.0,0.817
BABYFOOD,"BABYFOOD,JUC,APPL&GRAPE",11.34,0.0,0.10000000099999999,46.0,0.1,0.0,10.89999962,31.2,127.0,0.10800000000000001
BABYFOOD,"BABYFOOD,JUC,FRUIT PUNCH,W/CA",12.7,0.0,0.400000006,52.0,0.2,0.0,10.60000038,31.2,0.0,0.053000000000000005
BABYFOOD,"BABYFOOD,JUC,APPL&CHERRY",9.9,0.0,0.10000000099999999,41.0,0.1,0.0,8.979999542,31.2,127.0,0.106
BABYFOOD,"BABYFOOD,JUC,APPL,W/CA",11.1,0.0,0.400000006,46.0,0.06,0.0,9.0,189.0,0.0,0.055
BABYFOOD,"BABYFOOD,DINNER,VEG&CHICK,JR",8.66,7.0,1.100000024,53.0,2.04,0.0,1.4600000380000002,256.0,16.0,0.9730000000000001
BABYFOOD,"BABYFOOD,DINNER,MXD VEG,STR",9.5,0.0,0.0,41.0,1.2,0.0,0.0,28.35,113.0,0.0
BABYFOOD,"BABYFOOD,DINNER,MXD VEG,JR",7.9,0.0,0.0,33.0,1.0,0.0,0.0,28.35,170.0,0.0
BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,JR",17.8,0.0,1.600000024,67.0,0.4,0.0,7.099999905,15.0,28.0,0.131
BABYFOOD,"BABYFOOD,VEG,MIX VEG JR",8.2,0.0,1.5,36.0,1.4,0.0,1.7799999709999998,240.0,15.0,0.29000000000000004
BABYFOOD,"BABYFOOD,VEG,GARDEN VEG,STR",6.8,0.0,1.5,32.0,2.3,0.0,2.569999933,28.35,113.0,0.136
BABYFOOD,"BABYFOOD,VEG,MIX VEG STR",8.05,0.0,1.5,36.0,1.2,0.0,1.570000052,28.35,113.0,0.401
BABYFOOD,"BABYFOOD,DINNER,BF NOODLE,JR",7.4,8.0,1.100000024,57.0,2.5,0.0,1.4500000480000002,16.0,28.0,1.698
BABYFOOD,"BABYFOOD,APPLS W/HAM,STR",10.9,8.0,1.7999999519999998,62.0,2.6,0.0,7.980000018999999,15.0,113.0,0.721
BABYFOOD,"BABYFOOD,CARROTS&BF,STR",5.7,8.0,2.599999905,59.0,3.4,0.0,2.039999962,15.0,113.0,2.15
BABYFOOD,"BABYFOOD,PLUMS,BANANAS&RICE,STR",12.7,0.0,1.299999952,57.0,1.1,0.0,9.300000191,28.35,113.0,0.25
BABYFOOD,"BABYFOOD,DINNER,TURKEY,RICE,AND VEG,TODD",7.5,7.0,0.800000012,59.0,3.8,0.0,0.660000026,28.35,170.0,1.364
BABYFOOD,"BABYFOOD,DINNER,APPLS&CHICK,STR",10.87,5.0,1.7999999519999998,65.0,2.16,0.0,7.900000095,28.35,113.0,1.108
BABYFOOD,"BABYFOOD,DINNER,BROCCOLI & CHICK,JR",6.34,13.0,1.399999976,62.0,3.59,0.0,1.429999948,28.88,162.0,1.71
BABYFOOD,"BABYFOOD,DINNER,SWT POTATOES&CHICK,STR",11.04,11.0,1.299999952,74.0,2.51,0.0,5.3699998860000004,16.0,113.0,2.032
BABYFOOD,"BABYFOOD,DINNER,POTATOES W/CHS&HAM,TODD",11.5,6.0,1.200000048,78.0,3.5,0.0,0.800000012,28.35,0.0,1.996
BABYFOOD,"BABYFOOD,CRL,BARLEY,PREP W/WHL MILK",16.3,0.0,0.0,111.0,4.6,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,HI PROT,PREP W/WHL MILK",11.6,0.0,0.0,111.0,8.7,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,MXD,PREP W/WHL MILK",15.9,11.0,1.299999952,113.0,4.8,0.0,0.0,28.35,0.0,1.9269999999999998
BABYFOOD,"BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK",16.6,11.0,1.299999952,115.0,4.5,0.0,0.0,28.35,0.0,1.982
BABYFOOD,"BABYFOOD,CRL,OATMEAL,PREP W/WHL MILK",15.3,11.0,1.100000024,116.0,5.0,0.0,0.0,28.35,0.0,2.258
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/BANANAS,PREP W/WHL MILK",16.0,0.0,0.0,116.0,4.7,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK",15.3,0.0,0.0,115.0,5.0,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,RICE,PREP W/WHL MILK",16.7,11.0,0.10000000099999999,115.0,3.9,0.0,0.0,28.35,0.0,2.325
BABYFOOD,"BABYFOOD,CRL,RICE,W/HONEY,PREP W/WHL MILK",17.1,0.0,0.0,115.0,3.9,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK",15.9,0.0,0.0,115.0,5.0,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,PREP W/WHL MILK",13.4,0.0,0.0,112.0,6.9,0.0,0.0,28.35,0.0,0.0
BABYFOOD,"BABYFOOD,CRL,RICE,W/BANANAS,PREP W/WHL MILK",17.0,11.0,0.200000003,117.0,4.2,0.0,0.0,28.35,0.0,2.261
INF FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",7.39,4.0,0.0,66.0,1.45,0.0,5.0,30.5,0.0,3.29
INF FORMULA,"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",14.2,2.0,0.0,127.0,2.79,0.0,9.699999809,31.4,0.0,6.45
INF FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR",57.32,32.0,0.0,509.0,11.3,0.0,39.29999924,8.7,0.0,26.04
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,RTF",7.18,1.0,0.0,63.0,1.38,0.0,7.179999828,30.5,0.0,3.4690000000000003
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,LIQ CONC, NOT REC",13.96,1.0,0.0,128.0,2.68,0.0,13.96000004,31.4,0.0,7.303
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,W/ IRON,PDR",56.2,17.0,0.0,520.0,10.8,0.0,56.0,8.3,0.0,27.0
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",7.18,1.0,0.0,63.0,1.38,0.0,7.179999828,30.5,0.0,3.459
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,LIQ CNC, NOT REC",14.31,1.0,0.0,131.0,2.76,0.0,14.0,31.4,0.0,7.2139999999999995
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMILLIPIL,W/IRN,PDR,W/ ARA & DHA",56.2,17.0,0.0,511.0,10.8,0.0,56.0,8.5,0.0,26.36
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,PDR,NOT RECON",56.2,17.0,0.0,511.0,10.8,0.0,56.0,8.3,0.0,26.8
INF FORMULA,"INF FORMULA,MEAD JOHNSON,LOFENALAC,W/ IRON,PDR,NOT RECON",60.0,0.0,0.0,462.0,15.0,0.0,50.40000153,9.6,0.0,17.919999999999998
INF FORM,"INF FORM,MEAD JOHNS,ENFAM,LIP,W/ IR,LIQ CONC,W/ ARA & DHA",14.34,1.0,0.0,131.0,2.76,0.0,14.0,31.34,0.0,7.154
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/ IRON,RTF",6.81,0.0,0.0,66.0,1.83,0.0,5.1300001139999996,107.0,31.0,3.1870000000000003
INF FORM,"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,PDR,NOTRECN",55.0,0.0,0.0,502.0,14.2,0.0,55.0,9.6,0.0,25.439999999999998
INF FORMMEAD JOHN,"INF FORMMEAD JOHN,ENFAMIL LIPIL,W/ IRON,RTF,W/ ARA & DHA",7.18,1.0,0.0,65.0,1.38,0.0,7.179999828,106.0,30.0,3.378
INF FORM,"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,LC,NOT RECON",13.12,0.0,0.0,127.0,3.53,0.0,13.07999992,31.5,0.0,6.531
INF FORM,"INF FORM,ME JOHNS,ENFAMIL,LIPIL,LO IRON,PDR,W/ ARA & DHA",56.2,17.0,0.0,511.0,10.8,0.0,56.0,8.5,0.0,26.03
INF FORM,"INF FORM,ME JOHNS,ENFAM,LIP,LO IRON,LIQ CONC,W/ ARA & DHA",14.24,2.0,0.0,131.0,2.76,0.0,14.23999977,31.34,0.0,7.156
CHILD FORMULA,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",54.8,4.0,0.0,483.0,16.5,0.0,54.0,9.4,0.0,21.478
CHILD FORMULA,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",8.57,1.0,0.0,88.0,3.33,0.0,7.400000095,31.0,0.0,4.429
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PDR,NOT RECON",52.8,2.0,0.0,519.0,14.0,0.0,51.0,8.8,0.0,27.9
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PREP FROM PDR",6.63,0.0,0.0,67.0,1.82,0.0,6.6300001139999996,103.0,31.0,3.5639999999999996
INF FORMULA,"INF FORMULA,MEAD JOHNSON,PROSOBEE,W/ IRON,RTF",6.11,0.0,0.0,63.0,1.64,0.0,6.110000134,106.0,30.0,3.3859999999999997
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PROSOBEE,W/IRON,LIQ CNC, NOT REC",13.58,0.0,0.0,131.0,3.19,0.0,13.57999992,30.75,0.0,7.1290000000000004
INF FOR,"INF FOR,ME JOHN,ENFAM,LIPIL,LO IRON,READY TO FE,W/ ARA & DHA",7.18,1.0,0.0,64.0,1.38,0.0,7.179999828,106.0,30.0,3.378
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PROSOBEE,IRON,PDR,NOT RECON",54.3,0.0,0.0,510.0,12.5,0.0,53.0,8.8,0.0,26.89
INF FOR,"INF FOR,ME JOHNS,ENFAMIL,LACTOF LIPIL,W/ IR,PDR,W/ ARA & DHA",57.0,7.0,0.0,521.0,10.9,0.0,57.0,31.34,0.0,27.8
INF FOR,"INF FOR,MEA JO,ENF,LACT,LIPIL,W/ IR,LI CO,NO REC,W/ AR & DH",14.42,2.0,0.0,132.0,2.68,0.0,13.96000004,31.34,0.0,7.112
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LIPIL,RTF,W/ ARA & DHA",6.44,1.0,0.0,66.0,1.38,0.0,6.440000057000001,106.0,30.0,3.378
INF FORM,"INF FORM,AB NUTR,SIMIL,PM 60/40,PDR,NOT RECON (FORM RO)",54.94,17.0,0.0,524.0,11.4,0.0,52.38000107,8.7,0.0,28.291000000000004
INF FOR,"INF FOR,ME JOH,ENF,NUTR LIPIL,W/ IRO,PDR,NOT RE,W/ ARA & DHA",51.0,0.0,0.0,494.0,13.9,0.0,51.0,9.0,0.0,26.0
INF FOR,"INF FOR,ABB NUT,SIMI NAT CA,ADVA,RTF,W/ ARA & DHA,(FOR ROS)",8.27,2.0,0.0,78.0,2.12,0.0,8.199999809,30.5,0.0,3.7880000000000003
INF FOR,"INF FOR,ABB NU,SIM,SP CA,AD 24,W/ IRO,R,W/ ARA & DHA,(FO RO)",8.33,2.0,0.0,70.0,1.8,0.0,8.300000191,30.8,0.0,3.181
INF FORM,"INF FORM,ABB NUTR,SIMI,ISO,W/ IRON,RTF,(FOR RO)",6.7,0.0,0.0,66.0,1.61,0.0,6.6999998089999995,30.5,0.0,3.375
INF FORM,"INF FORM,ABBOTT NUTR,SIMI,ISO,W/ IRON,LIQ CONC,(FORM ROSS)",13.21,0.0,0.0,128.0,3.13,0.0,13.10000038,31.4,0.0,6.547000000000001
INF FORMULA,"INF FORMULA,A NUTR,SIM,IS,W/ IRON,PDR,NOT RECON,(FORROSS)",53.57,0.0,0.0,517.0,12.6,0.0,52.97000122,8.7,0.0,26.528999999999996
INF FO,"INF FO,ME JO,ENF,NUTR,LIPIL,W/ IR,LIQ CO NOT RE,W/ ARA & DHA",13.12,0.0,0.0,126.0,3.53,0.0,9.869999886,31.64,0.0,6.611
INF FO,"INF FO,ME JOHN,EN,NUTR LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",6.81,0.0,0.0,66.0,1.83,0.0,5.1300001139999996,107.0,30.0,3.378
INF FORM,"INF FORM,ABBO NUTR,SIMILAC,ALIMENTUM,W/ IRON,RTF,(FORM RO)",6.77,1.0,0.0,66.0,1.8,0.0,4.400000095,30.5,0.0,3.245
INF FORM,"INF FORM,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,PDR,ARA&DHA",54.6,0.0,0.0,508.0,14.0,0.0,51.0,104.0,30.0,25.8
INF FORMULA,"INF FORMULA,ABBOTT NUTR,SIMILAC,W/ IRON,RTF,(FORMERLY ROSS)",6.92,2.0,0.0,65.0,1.36,0.0,6.900000095,30.4,0.0,3.3520000000000003
INF FORM,"INF FORM,ABB NUTR,SIMI,W/ IRON,LIQ CONC,NOT RECON,(FORM RO)",13.76,3.0,0.0,127.0,2.64,0.0,13.76000023,31.4,0.0,6.507
INF FO,"INF FO,ME JOHN,EN,PROS LIPIL,W/ IRON,PDR,NOT RE,W/ ARA & DHA",53.0,0.0,0.0,510.0,12.5,0.0,53.0,8.8,0.0,26.89
INF FORM,"INF FORM,ABBONUTR,SIMIL,W/ IRON,PDR,NOT REC,(FORME RO)",54.73,14.0,0.0,522.0,10.89,0.0,54.72999954,8.5,0.0,26.759999999999998
INF FORM,"INF FORM,MEJOH,ENFA,PROSO,LIPIL,LIQ CONC,NOT RE W/ ARA & DHA",13.58,0.0,0.0,131.0,3.19,0.0,13.57999992,31.34,0.0,6.945
INF FORMULA,"INF FORMULA,ABBOTT NUTR,SIMILAC,LO IRON,RTF,(FORMERLY ROSS)",6.93,2.0,0.0,65.0,1.36,0.0,6.929999828,31.0,0.0,3.3520000000000003
INF FORM,"INF FORM,AB NUTR,SIMILAC,LO IRON,LIQ CONC,NOT REC,(FORM RO)",13.76,3.0,0.0,127.0,2.64,0.0,13.76000023,31.4,0.0,6.507
INF FOR,"INF FOR,MEJOHN,PROSOBEE LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",6.11,0.0,0.0,64.0,1.64,0.0,6.110000134,106.0,30.0,3.3789999999999996
INF FORM,"INF FORM,ABBO NUTR,SIMI,LO IRON,PDR,NOT REC,(FORM R)",54.78,14.0,0.0,522.0,10.85,0.0,54.70000076,8.7,0.0,26.759999999999998
CHILD FORMULA,"CHILD FORMULA,ABBOTT NUTR,PEDIASURE,RTF,(FORMERLY ROSS)",11.15,2.0,0.0,99.0,2.86,0.0,10.5,31.0,0.0,4.26
INF FORMU,"INF FORMU,MEAD JOHNS,NEXT STEP,PROSO LIPIL,PDR,W/ ARA & DHA",57.1,0.0,0.0,480.0,15.6,0.0,56.0,27.7,0.0,20.905
INF FORM,"INF FORM,ME JO,NEXT STEP,PROSO,LIPIL,REATO FEED,W/ ARA & DHA",8.09,0.0,0.0,67.0,2.14,0.0,7.769999981000001,103.0,30.0,2.893
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,RTF",7.18,1.0,0.0,63.0,1.38,0.0,7.179999828,30.46,0.0,3.475
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,PDR,NOTREC",57.0,8.0,0.0,523.0,10.85,0.0,57.0,30.4,0.0,27.8
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,LQCN,NOREC",14.42,2.0,0.0,130.0,2.68,0.0,13.96000004,30.4,0.0,6.698
INF FORMU,"INF FORMU,PBM PRO,ULTRA BRI BEGINN,RTF (FORME WYETH-AYERST)",6.4,4.0,0.0,63.0,1.4,0.0,6.400000095,30.4,0.0,3.5
INF FOR,"INF FOR,PBM PR,UL BRI BEGI,LIQ CONC,NOT (FOR WYETH-AYERST)",13.9,8.0,0.0,130.0,2.9,0.0,13.89999962,31.4,0.0,7.0
INF FORM,"INF FORM, PBM PROD, ULTRA BRIG BEGINN, PDR, ( WYETH-AYERST)",56.0,32.0,0.0,524.0,12.0,0.0,56.0,8.4,0.0,27.842999999999996
INF FORM,"INF FORM,PBM,ULTRABRIGHTBEGIN,SOY,RTF,(FORM WY-AY)",6.09,0.0,0.0,63.0,1.8,0.0,6.099999905,30.4,0.0,3.5
INF FOR,"INF FOR,PBM PROD,ULTRA BRIGHT BEGI,S,LIQ CO,(FORME WYE-AYER)",12.18,0.0,0.0,126.0,3.6,0.0,12.18000031,31.4,0.0,7.0
INF FORM,"INF FORM,PBM,ULTRA BRIGHT BEGIN,SOY,PDR (FORM WYETH-AYERST)",52.2,0.0,0.0,508.0,13.6,0.0,52.20000076,8.7,0.0,26.979999999999997
INF FORMULA,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,RTF",8.54,1.0,0.0,65.0,1.7,0.0,6.190000057000001,30.5,0.0,2.65
INF FOR,"INF FOR,NE,GOOD START 2 ESSENT,W/ IRON,LIQ CONC,NOT RECON",16.5,2.0,0.0,125.0,3.25,0.0,11.89999962,31.9,0.0,5.008
INF FORMULA,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,PDR",62.23,6.0,0.0,471.0,12.2,0.0,44.29999924,9.4,0.0,19.08
INF FORMULA,"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,W/ IRON,RTF",7.17,0.0,0.0,65.0,1.63,0.0,5.690000057000001,30.5,0.0,3.2
INF FORMULA,"INF FORMULA,NES,G START ES,SOY,W/ IRON,LIQ CONC,NOT RECON",14.1,0.0,0.0,128.0,3.2,0.0,11.19999981,31.4,0.0,6.146999999999999
INF FORMULA,"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,IRON,PDR",55.7,0.0,0.0,502.0,12.5,0.0,44.38000107,4.3,0.0,25.1
INF FORMULA,"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PDR,NOT RECON",57.1,0.0,0.0,480.0,15.6,0.0,56.0,30.4,0.0,20.905
INF FORMULA,"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PREP FROM PDR",8.08,0.0,0.0,67.0,2.14,0.0,7.769999981000001,30.5,0.0,2.865
BABYFOOD,"BABYFOOD,CORN & SWT POTATOES,STR",15.23,1.0,1.7999999519999998,68.0,1.26,0.0,4.0,28.35,0.0,0.247
Infa for,"Infa for, A N, SI, ALI, ADVA ready, withARA and DHA, (fo R)",6.77,1.0,0.0,67.0,1.8,0.0,4.400000095,30.5,0.0,3.258
INF FORM,"INF FORM,PBM PRODU,STORE BRAND,RTF (FORM WYETH-AYERST)",6.39,4.0,0.0,63.0,1.4,0.0,6.400000095,30.4,0.0,3.5
INF FORM,"INF FORM,PBM PROD,STORE BRAND,LC,NOT REC (FORM WYETH-AYERST)",13.9,8.0,0.0,130.0,2.9,0.0,13.89999962,31.4,0.0,7.0
INF FORMULA,"INF FORMULA,PBM PRODUCTS,STORE BR,PDR,(FORME WYETH-AYERST)",56.0,32.0,0.0,524.0,12.0,0.0,56.0,8.4,0.0,27.842999999999996
INF FORMULA,"INF FORMULA,PBM PRO,STORE BRAND,SOY,RTF,(FOR WYETH-AYERST)",6.09,0.0,0.0,63.0,1.8,0.0,6.099999905,30.4,0.0,3.5
INF FOR,"INF FOR,PBM PR,STORE BR,SOY,LIQ CONC,NOT RE (FOR WY-AYERST)",12.18,0.0,0.0,126.0,3.6,0.0,12.18000031,31.4,0.0,7.0
INF FORM,"INF FORM,PBM PRODU,STORE BRA,SOY,PDR,(FORMER WYETH-AYERST)",52.2,0.0,0.0,508.0,13.6,0.0,52.20000076,8.7,0.0,26.979999999999997
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,RTF,W/ ARA & DHA",7.53,1.0,0.0,68.0,1.71,0.0,6.440000057000001,106.0,30.0,3.378
INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,PDR,W/ ARA & DHA",56.03,17.0,0.0,509.0,12.73,0.0,56.02999878,106.0,30.0,25.358
INF FORM,"INF FORM,ABB NUTR,SIMI NEOS ADV,RTF,W/ ARA & DHA,(FORM ROSS)",6.92,2.0,0.0,69.0,1.92,0.0,6.900000095,30.5,0.0,3.678
INF FORM,"INF FORM,ABBOTT NUTR,NEOSURE ADVANCE,PDR,ARA&DHA (FORM ROSS)",52.02,14.0,0.0,521.0,14.42,0.0,52.02000046,30.5,0.0,27.023000000000003
INF FOR,"INF FOR,ABBOTT NUTR,LA F ADVA,RTF,W/ ARA & DHA,(FORME RO)",7.4,2.0,0.0,69.0,1.48,0.0,7.400000095,30.5,0.0,3.6460000000000004
INF FOR NUTR,"INF FOR NUTR,SI LAC ADVA,LIQ CONCENTW/ ARA & DHA,(FORME R)",13.78,4.0,0.0,129.0,2.73,0.0,13.77999973,30.5,0.0,6.785
INF FORM,"INF FORM,ABBNUTR,LACT FREE ADVA,PDR,W/ ARA & DHA,(FOR RO)",55.67,15.0,0.0,520.0,11.13,0.0,55.66999817,30.5,0.0,27.469
INF FORM,"INF FORM,ABB NUTR,SIMI,ADVA,W/ IRON,RTF,(FORM ROSS)",6.92,2.0,0.0,66.0,1.36,0.0,6.900000095,30.4,0.0,3.3520000000000003
