,source,target
425, 1 2 3 3 3 p t, en 255 en 258 en 238 en 268
426, 1 2 3 3 3 p b, en 78 en 66 en 63 en 82
427, 1 2 3 3 3 p s, en 226 en 211 en 220 en 215 en 223
428, 1 2 3 3 3 p c, en 113 en 147 en 132 en 136
429, 1 2 3 3 3 p l, en 177 en 188 en 149 en 173 en 190
430, 1 2 3 3 3 p bk, en 203 en 45 en 60 en 42 en 54
431, 1 2 3 3 3 p cl, en 109 en 110 en 108 en 107 en 101
432, 1 3 1 1 1 p a, en 27 en 17 en 35 en 31 en 15
433, 1 3 1 1 1 p t, en 260 en 258 en 269 en 268
434, 1 3 1 1 1 p b, en 82 en 97 en 66 en 73
435, 1 3 1 1 1 p s, en 212 en 224 en 222 en 209
436, 1 3 1 1 1 p c, en 130 en 129 en 116 en 135
437, 1 3 1 1 1 p l, en 180 en 177 en 165 en 151
438, 1 3 1 1 1 p bk, en 53 en 47 en 56 en 57
439, 1 3 1 1 1 p cl, en 109 en 104 en 105 en 103
440, 1 3 1 1 2 p a, en 4 en 23 en 19 en 14 en 13
441, 1 3 1 1 2 p t, en 255 en 268 en 238 en 252
442, 1 3 1 1 2 p b, en 82 en 97 en 66 en 73
443, 1 3 1 1 2 p s, en 208 en 213 en 218 en 216
444, 1 3 1 1 2 p c, en 129 en 146 en 113 en 128
445, 1 3 1 1 2 p l, en 185 en 156 en 158 en 174
446, 1 3 1 1 2 p bk, en 52 en 204 en 44 en 37
447, 1 3 1 1 2 p cl, en 103 en 104 en 102 en 105
448, 1 3 1 1 3 p a, en 9 en 17 en 35 en 22 en 5
449, 1 3 1 1 3 p t, en 252 en 269 en 266 en 243
450, 1 3 1 1 3 p b, en 95 en 65 en 93 en 66
451, 1 3 1 1 3 p s, en 212 en 218 en 210 en 217 en 207
452, 1 3 1 1 3 p c, en 136 en 140 en 130 en 146
453, 1 3 1 1 3 p l, en 154 en 196 en 174 en 186
454, 1 3 1 1 3 p bk, en 47 en 202 en 57 en 40
455, 1 3 1 1 3 p cl, en 109 en 104 en 103 en 102
456, 1 3 1 2 1 p a, en 27 en 35 en 23 en 5 en 0
457, 1 3 1 2 1 p t, en 260 en 269 en 252 en 265
458, 1 3 1 2 1 p b, en 94 en 65 en 66 en 93
459, 1 3 1 2 1 p s, en 212 en 231 en 224 en 226
460, 1 3 1 2 1 p c, en 113 en 116 en 140 en 129
461, 1 3 1 2 1 p l, en 199 en 193 en 155 en 178
462, 1 3 1 2 1 p bk, en 52 en 40 en 57 en 44
463, 1 3 1 2 1 p cl, en 109 en 108 en 110 en 108
464, 1 3 1 2 2 p a, en 20 en 19 en 35 en 1 en 31
465, 1 3 1 2 2 p t, en 263 en 253 en 255 en 260
466, 1 3 1 2 2 p b, en 66 en 78 en 95 en 97
467, 1 3 1 2 2 p s, en 209 en 219 en 216 en 218
468, 1 3 1 2 2 p c, en 128 en 132 en 130 en 116
469, 1 3 1 2 2 p l, en 154 en 193 en 197 en 161
470, 1 3 1 2 2 p bk, en 202 en 53 en 39 en 56
471, 1 3 1 2 2 p cl, en 102 en 108 en 110 en 108
472, 1 3 1 2 3 p a, en 9 en 23 en 19 en 5 en 21
473, 1 3 1 2 3 p t, en 252 en 234 en 245 en 268
474, 1 3 1 2 3 p b, en 73 en 71 en 65 en 64
475, 1 3 1 2 3 p s, en 212 en 227 en 211 en 223 en 215
476, 1 3 1 2 3 p c, en 129 en 147 en 117 en 113
477, 1 3 1 2 3 p l, en 154 en 162 en 188 en 178
478, 1 3 1 2 3 p bk, en 57 en 40 en 61 en 36
479, 1 3 1 2 3 p cl, en 103 en 108 en 110 en 108
480, 1 3 1 3 1 p a, en 28 en 19 en 26 en 15 en 8
481, 1 3 1 3 1 p t, en 238 en 268 en 258 en 245
482, 1 3 1 3 1 p b, en 96 en 71 en 65 en 63
483, 1 3 1 3 1 p s, en 224 en 231 en 214 en 208
484, 1 3 1 3 1 p c, en 146 en 135 en 116 en 129
485, 1 3 1 3 1 p l, en 196 en 197 en 161 en 153 en 195
486, 1 3 1 3 1 p bk, en 46 en 205 en 36 en 61
487, 1 3 1 3 1 p cl, en 103 en 110 en 108 en 101 en 107
488, 1 3 1 3 2 p a, en 9 en 23 en 19 en 31 en 21
489, 1 3 1 3 2 p t, en 243 en 254 en 260 en 265
490, 1 3 1 3 2 p b, en 96 en 93 en 73 en 95
491, 1 3 1 3 2 p s, en 225 en 206 en 218 en 213
492, 1 3 1 3 2 p c, en 129 en 113 en 146 en 116
493, 1 3 1 3 2 p l, en 183 en 163 en 149 en 159 en 191
494, 1 3 1 3 2 p bk, en 205 en 46 en 204 en 203
495, 1 3 1 3 2 p cl, en 104 en 108 en 110 en 101 en 106
496, 1 3 1 3 3 p a, en 25 en 35 en 17 en 32 en 1
497, 1 3 1 3 3 p t, en 268 en 245 en 258 en 269
498, 1 3 1 3 3 p b, en 82 en 66 en 99 en 71
499, 1 3 1 3 3 p s, en 208 en 227 en 230 en 217 en 207
500, 1 3 1 3 3 p c, en 135 en 116 en 130 en 140
501, 1 3 1 3 3 p l, en 177 en 161 en 198 en 179 en 153
502, 1 3 1 3 3 p bk, en 201 en 205 en 57 en 202
503, 1 3 1 3 3 p cl, en 103 en 108 en 110 en 107 en 106
504, 1 3 2 1 1 p a, en 6 en 17 en 26 en 24 en 3
505, 1 3 2 1 1 p t, en 265 en 243 en 252 en 268
506, 1 3 2 1 1 p b, en 94 en 73 en 95 en 93
507, 1 3 2 1 1 p s, en 225 en 221 en 209 en 208
508, 1 3 2 1 1 p c, en 113 en 146 en 116 en 147
509, 1 3 2 1 1 p l, en 180 en 182 en 181 en 158
510, 1 3 2 1 1 p bk, en 40 en 45 en 49 en 55
511, 1 3 2 1 1 p cl, en 103 en 102 en 105 en 109
512, 1 3 2 1 2 p a, en 4 en 23 en 35 en 13 en 11
513, 1 3 2 1 2 p t, en 265 en 252 en 243 en 263
514, 1 3 2 1 2 p b, en 66 en 93 en 71 en 96
515, 1 3 2 1 2 p s, en 214 en 216 en 213 en 220
516, 1 3 2 1 2 p c, en 146 en 136 en 117 en 129
517, 1 3 2 1 2 p l, en 165 en 156 en 182 en 185
518, 1 3 2 1 2 p bk, en 57 en 60 en 49 en 55
519, 1 3 2 1 2 p cl, en 103 en 104 en 102 en 105
520, 1 3 2 1 3 p a, en 30 en 17 en 23 en 12 en 11
521, 1 3 2 1 3 p t, en 253 en 260 en 266 en 234
522, 1 3 2 1 3 p b, en 71 en 97 en 95 en 65
523, 1 3 2 1 3 p s, en 226 en 230 en 220 en 207 en 223
524, 1 3 2 1 3 p c, en 135 en 117 en 147 en 129
525, 1 3 2 1 3 p l, en 156 en 165 en 154 en 182
526, 1 3 2 1 3 p bk, en 52 en 55 en 41 en 60
527, 1 3 2 1 3 p cl, en 109 en 104 en 102 en 105
528, 1 3 2 2 1 p a, en 16 en 35 en 23 en 31 en 14
529, 1 3 2 2 1 p t, en 234 en 238 en 245 en 260
530, 1 3 2 2 1 p b, en 95 en 82 en 63 en 78
531, 1 3 2 2 1 p s, en 222 en 229 en 224 en 209
532, 1 3 2 2 1 p c, en 128 en 136 en 140 en 117
533, 1 3 2 2 1 p l, en 182 en 200 en 163 en 193
534, 1 3 2 2 1 p bk, en 44 en 62 en 55 en 58
535, 1 3 2 2 1 p cl, en 109 en 110 en 108 en 108
536, 1 3 2 2 2 p a, en 34 en 26 en 19 en 14 en 0
537, 1 3 2 2 2 p t, en 263 en 254 en 252 en 255
538, 1 3 2 2 2 p b, en 78 en 66 en 64 en 94
539, 1 3 2 2 2 p s, en 214 en 213 en 211 en 210
540, 1 3 2 2 2 p c, en 132 en 129 en 128 en 116
541, 1 3 2 2 2 p l, en 165 en 178 en 171 en 149
542, 1 3 2 2 2 p bk, en 203 en 45 en 62 en 41
543, 1 3 2 2 2 p cl, en 102 en 110 en 108 en 108
544, 1 3 2 2 3 p a, en 25 en 35 en 19 en 18 en 13
545, 1 3 2 2 3 p t, en 245 en 266 en 268 en 254
546, 1 3 2 2 3 p b, en 94 en 71 en 97 en 93
547, 1 3 2 2 3 p s, en 212 en 206 en 216 en 217 en 207
548, 1 3 2 2 3 p c, en 117 en 140 en 132 en 128
549, 1 3 2 2 3 p l, en 158 en 200 en 163 en 149
550, 1 3 2 2 3 p bk, en 53 en 49 en 45 en 58
551, 1 3 2 2 3 p cl, en 104 en 108 en 110 en 108
552, 1 3 2 3 1 p a, en 4 en 19 en 23 en 3 en 24
553, 1 3 2 3 1 p t, en 265 en 263 en 258 en 260
554, 1 3 2 3 1 p b, en 95 en 64 en 94 en 66
555, 1 3 2 3 1 p s, en 209 en 208 en 231 en 221
556, 1 3 2 3 1 p c, en 136 en 140 en 128 en 129
557, 1 3 2 3 1 p l, en 156 en 192 en 162 en 189 en 148
558, 1 3 2 3 1 p bk, en 56 en 55 en 45 en 58
559, 1 3 2 3 1 p cl, en 103 en 108 en 110 en 101 en 106
560, 1 3 2 3 2 p a, en 25 en 35 en 26 en 18 en 21
561, 1 3 2 3 2 p t, en 245 en 265 en 253 en 255
562, 1 3 2 3 2 p b, en 71 en 96 en 93 en 82
563, 1 3 2 3 2 p s, en 221 en 211 en 213 en 230
564, 1 3 2 3 2 p c, en 130 en 135 en 147 en 116
565, 1 3 2 3 2 p l, en 177 en 198 en 171 en 187 en 167
566, 1 3 2 3 2 p bk, en 36 en 58 en 60 en 62
567, 1 3 2 3 2 p cl, en 103 en 108 en 110 en 101 en 106
568, 1 3 2 3 3 p a, en 16 en 26 en 23 en 18 en 21
569, 1 3 2 3 3 p t, en 260 en 253 en 234 en 268
570, 1 3 2 3 3 p b, en 94 en 95 en 99 en 71
571, 1 3 2 3 3 p s, en 214 en 218 en 227 en 215 en 228
572, 1 3 2 3 3 p c, en 113 en 116 en 135 en 129
573, 1 3 2 3 3 p l, en 156 en 178 en 168 en 153 en 169
574, 1 3 2 3 3 p bk, en 57 en 55 en 62 en 49
575, 1 3 2 3 3 p cl, en 103 en 110 en 108 en 101 en 107
576, 1 3 3 1 1 p a, en 28 en 35 en 23 en 13 en 31
577, 1 3 3 1 1 p t, en 260 en 234 en 253 en 265
578, 1 3 3 1 1 p b, en 94 en 95 en 78 en 71
579, 1 3 3 1 1 p s, en 226 en 229 en 221 en 225
580, 1 3 3 1 1 p c, en 116 en 128 en 132 en 113
581, 1 3 3 1 1 p l, en 175 en 181 en 151 en 196
582, 1 3 3 1 1 p bk, en 57 en 41 en 60 en 38 en 51
583, 1 3 3 1 1 p cl, en 105 en 103 en 104 en 102
584, 1 3 3 1 2 p a, en 20 en 23 en 17 en 15 en 7
585, 1 3 3 1 2 p t, en 263 en 245 en 260 en 269
586, 1 3 3 1 2 p b, en 93 en 96 en 99 en 94
587, 1 3 3 1 2 p s, en 231 en 230 en 219 en 227
588, 1 3 3 1 2 p c, en 113 en 116 en 128 en 130
589, 1 3 3 1 2 p l, en 181 en 151 en 165 en 175
590, 1 3 3 1 2 p bk, en 202 en 60 en 45 en 38 en 51
591, 1 3 3 1 2 p cl, en 105 en 104 en 102 en 109
592, 1 3 3 1 3 p a, en 4 en 19 en 17 en 21 en 12
593, 1 3 3 1 3 p t, en 269 en 266 en 238 en 258
594, 1 3 3 1 3 p b, en 96 en 63 en 93 en 78
595, 1 3 3 1 3 p s, en 221 en 230 en 219 en 207 en 215
596, 1 3 3 1 3 p c, en 135 en 136 en 146 en 117
597, 1 3 3 1 3 p l, en 184 en 196 en 158 en 165
598, 1 3 3 1 3 p bk, en 204 en 45 en 55 en 38 en 43
599, 1 3 3 1 3 p cl, en 104 en 105 en 109 en 102
600, 1 3 3 2 1 p a, en 30 en 23 en 19 en 7 en 24
601, 1 3 3 2 1 p t, en 260 en 254 en 245 en 253
602, 1 3 3 2 1 p b, en 99 en 96 en 95 en 64
603, 1 3 3 2 1 p s, en 226 en 222 en 208 en 229
604, 1 3 3 2 1 p c, en 116 en 147 en 146 en 130
605, 1 3 3 2 1 p l, en 154 en 193 en 149 en 172
606, 1 3 3 2 1 p bk, en 201 en 55 en 58 en 43 en 51
607, 1 3 3 2 1 p cl, en 103 en 108 en 110 en 108
608, 1 3 3 2 2 p a, en 27 en 17 en 19 en 18 en 5
609, 1 3 3 2 2 p t, en 263 en 255 en 253 en 243
610, 1 3 3 2 2 p b, en 82 en 64 en 66 en 96
611, 1 3 3 2 2 p s, en 214 en 230 en 219 en 218
612, 1 3 3 2 2 p c, en 129 en 136 en 147 en 132
613, 1 3 3 2 2 p l, en 151 en 168 en 198 en 155
614, 1 3 3 2 2 p bk, en 61 en 49 en 58 en 42 en 43
615, 1 3 3 2 2 p cl, en 109 en 108 en 110 en 108
616, 1 3 3 2 3 p a, en 16 en 17 en 19 en 22 en 18
617, 1 3 3 2 3 p t, en 253 en 263 en 269 en 268
618, 1 3 3 2 3 p b, en 94 en 65 en 96 en 66
619, 1 3 3 2 3 p s, en 209 en 230 en 210 en 223 en 207
620, 1 3 3 2 3 p c, en 129 en 130 en 136 en 132
621, 1 3 3 2 3 p l, en 156 en 157 en 192 en 162
622, 1 3 3 2 3 p bk, en 44 en 45 en 41 en 51 en 38
623, 1 3 3 2 3 p cl, en 102 en 108 en 110 en 108
624, 1 3 3 3 1 p a, en 20 en 19 en 26 en 22 en 7
625, 1 3 3 3 1 p t, en 265 en 255 en 238 en 268
626, 1 3 3 3 1 p b, en 97 en 95 en 82 en 78
627, 1 3 3 3 1 p s, en 225 en 226 en 208 en 229
628, 1 3 3 3 1 p c, en 130 en 146 en 132 en 116
629, 1 3 3 3 1 p l, en 156 en 162 en 168 en 160 en 195
630, 1 3 3 3 1 p bk, en 53 en 49 en 60 en 54 en 38
631, 1 3 3 3 1 p cl, en 102 en 108 en 110 en 107 en 101
632, 1 3 3 3 2 p a, en 28 en 26 en 19 en 12 en 2
633, 1 3 3 3 2 p t, en 238 en 263 en 255 en 269
634, 1 3 3 3 2 p b, en 96 en 63 en 93 en 97
635, 1 3 3 3 2 p s, en 214 en 220 en 210 en 211
636, 1 3 3 3 2 p c, en 132 en 135 en 113 en 117
637, 1 3 3 3 2 p l, en 165 en 198 en 161 en 179 en 153
638, 1 3 3 3 2 p bk, en 59 en 49 en 41 en 54 en 43
639, 1 3 3 3 2 p cl, en 109 en 110 en 108 en 106 en 107
640, 1 3 3 3 3 p a, en 6 en 17 en 26 en 12 en 15
641, 1 3 3 3 3 p t, en 238 en 269 en 252 en 255
642, 1 3 3 3 3 p b, en 99 en 63 en 94 en 73
643, 1 3 3 3 3 p s, en 224 en 227 en 206 en 228 en 217
644, 1 3 3 3 3 p c, en 135 en 129 en 130 en 147
645, 1 3 3 3 3 p l, en 170 en 157 en 200 en 159 en 173
646, 1 3 3 3 3 p bk, en 53 en 49 en 55 en 54 en 38
647, 1 3 3 3 3 p cl, en 102 en 108 en 110 en 106 en 107
648, 2 1 1 1 1 p a, en 4 en 16 en 30 en 27
649, 2 1 1 1 1 p t, en 254 en 252 en 253 en 245
650, 2 1 1 1 1 p b, en 64 en 65 en 96 en 95
651, 2 1 1 1 1 p s, en 224 en 222 en 231 en 225
652, 2 1 1 1 1 p c, en 130 en 133 en 145 en 119
653, 2 1 1 1 1 p l, en 170 en 199 en 184 en 165
654, 2 1 1 1 1 p bk, en 205 en 40 en 203 en 56
655, 2 1 1 1 1 p cl, en 109 en 103 en 102 en 105
656, 2 1 1 1 2 p a, en 20 en 25 en 16 en 34
657, 2 1 1 1 2 p t, en 245 en 234 en 268 en 265
658, 2 1 1 1 2 p b, en 65 en 64 en 71 en 96
659, 2 1 1 1 2 p s, en 212 en 210 en 206 en 211
660, 2 1 1 1 2 p c, en 117 en 133 en 119 en 134
661, 2 1 1 1 2 p l, en 174 en 170 en 151 en 183
662, 2 1 1 1 2 p bk, en 46 en 47 en 53 en 40
663, 2 1 1 1 2 p cl, en 103 en 109 en 105 en 104
664, 2 1 1 1 3 p a, en 33 en 16 en 6 en 28
665, 2 1 1 1 3 p t, en 260 en 268 en 266 en 265
666, 2 1 1 1 3 p b, en 63 en 64 en 95 en 65
667, 2 1 1 1 3 p s, en 225 en 213 en 230 en 228 en 215
668, 2 1 1 1 3 p c, en 128 en 134 en 133 en 119
669, 2 1 1 1 3 p l, en 170 en 186 en 158 en 177
670, 2 1 1 1 3 p bk, en 201 en 205 en 36 en 48
671, 2 1 1 1 3 p cl, en 102 en 103 en 104 en 105
672, 2 1 1 2 1 p a, en 34 en 4 en 30 en 20
673, 2 1 1 2 1 p t, en 238 en 263 en 253 en 266
674, 2 1 1 2 1 p b, en 93 en 82 en 66 en 63
675, 2 1 1 2 1 p s, en 224 en 231 en 208 en 214
676, 2 1 1 2 1 p c, en 129 en 134 en 145 en 119
677, 2 1 1 2 1 p l, en 156 en 192 en 172 en 193
678, 2 1 1 2 1 p bk, en 44 en 52 en 48 en 46
679, 2 1 1 2 1 p cl, en 102 en 108 en 110 en 108
680, 2 1 1 2 2 p a, en 20 en 34 en 33 en 4
681, 2 1 1 2 2 p t, en 238 en 253 en 252 en 255
682, 2 1 1 2 2 p b, en 66 en 96 en 99 en 64
683, 2 1 1 2 2 p s, en 225 en 216 en 230 en 218
684, 2 1 1 2 2 p c, en 116 en 145 en 133 en 134
685, 2 1 1 2 2 p l, en 184 en 152 en 162 en 198
686, 2 1 1 2 2 p bk, en 47 en 44 en 205 en 59
687, 2 1 1 2 2 p cl, en 103 en 110 en 108 en 108
688, 2 1 1 2 3 p a, en 33 en 4 en 30 en 9
689, 2 1 1 2 3 p t, en 258 en 252 en 268 en 238
690, 2 1 1 2 3 p b, en 63 en 78 en 73 en 93
691, 2 1 1 2 3 p s, en 224 en 210 en 220 en 207 en 223
692, 2 1 1 2 3 p c, en 130 en 119 en 133 en 112
693, 2 1 1 2 3 p l, en 180 en 193 en 149 en 163
694, 2 1 1 2 3 p bk, en 52 en 203 en 37 en 48
695, 2 1 1 2 3 p cl, en 102 en 108 en 110 en 108
696, 2 1 1 3 1 p a, en 9 en 16 en 4 en 30
697, 2 1 1 3 1 p t, en 268 en 254 en 269 en 260
698, 2 1 1 3 1 p b, en 64 en 65 en 71 en 78
699, 2 1 1 3 1 p s, en 214 en 225 en 209 en 222
700, 2 1 1 3 1 p c, en 146 en 112 en 111 en 134
701, 2 1 1 3 1 p l, en 158 en 157 en 198 en 179 en 167
702, 2 1 1 3 1 p bk, en 56 en 53 en 44 en 201
703, 2 1 1 3 1 p cl, en 105 en 108 en 110 en 107 en 101
704, 2 1 1 3 2 p a, en 16 en 30 en 4 en 9
705, 2 1 1 3 2 p t, en 258 en 253 en 254 en 255
706, 2 1 1 3 2 p b, en 64 en 94 en 66 en 96
707, 2 1 1 3 2 p s, en 225 en 230 en 218 en 227
708, 2 1 1 3 2 p c, en 130 en 112 en 134 en 119
709, 2 1 1 3 2 p l, en 151 en 197 en 172 en 166 en 176
710, 2 1 1 3 2 p bk, en 201 en 37 en 203 en 53
711, 2 1 1 3 2 p cl, en 109 en 110 en 108 en 101 en 106
712, 2 1 1 3 3 p a, en 9 en 6 en 20 en 30
713, 2 1 1 3 3 p t, en 253 en 265 en 258 en 268
714, 2 1 1 3 3 p b, en 63 en 99 en 64 en 82
715, 2 1 1 3 3 p s, en 222 en 206 en 211 en 217 en 215
716, 2 1 1 3 3 p c, en 117 en 119 en 145 en 134
717, 2 1 1 3 3 p l, en 175 en 149 en 157 en 160 en 159
718, 2 1 1 3 3 p bk, en 37 en 57 en 47 en 61
719, 2 1 1 3 3 p cl, en 104 en 110 en 108 en 101 en 106
720, 2 1 2 1 1 p a, en 4 en 20 en 27 en 30
721, 2 1 2 1 1 p t, en 245 en 255 en 263 en 268
722, 2 1 2 1 1 p b, en 94 en 63 en 99 en 82
723, 2 1 2 1 1 p s, en 226 en 214 en 224 en 212
724, 2 1 2 1 1 p c, en 146 en 134 en 119 en 111
725, 2 1 2 1 1 p l, en 158 en 151 en 196 en 184
726, 2 1 2 1 1 p bk, en 59 en 58 en 49 en 60
727, 2 1 2 1 1 p cl, en 103 en 109 en 105 en 102
728, 2 1 2 1 2 p a, en 33 en 27 en 28 en 30
729, 2 1 2 1 2 p t, en 260 en 238 en 234 en 252
730, 2 1 2 1 2 p b, en 73 en 82 en 65 en 96
731, 2 1 2 1 2 p s, en 212 en 210 en 213 en 220
732, 2 1 2 1 2 p c, en 132 en 145 en 134 en 111
733, 2 1 2 1 2 p l, en 170 en 185 en 151 en 180
734, 2 1 2 1 2 p bk, en 61 en 62 en 58 en 41
735, 2 1 2 1 2 p cl, en 102 en 104 en 103 en 109
736, 2 1 2 1 3 p a, en 30 en 16 en 9 en 28
737, 2 1 2 1 3 p t, en 265 en 266 en 269 en 253
738, 2 1 2 1 3 p b, en 96 en 99 en 95 en 63
739, 2 1 2 1 3 p s, en 229 en 213 en 218 en 207 en 223
740, 2 1 2 1 3 p c, en 136 en 111 en 133 en 134
741, 2 1 2 1 3 p l, en 175 en 184 en 181 en 196
742, 2 1 2 1 3 p bk, en 46 en 62 en 45 en 49
743, 2 1 2 1 3 p cl, en 102 en 105 en 103 en 102
744, 2 1 2 2 1 p a, en 25 en 28 en 33 en 34
745, 2 1 2 2 1 p t, en 255 en 234 en 265 en 238
746, 2 1 2 2 1 p b, en 82 en 78 en 94 en 66
747, 2 1 2 2 1 p s, en 229 en 225 en 226 en 214
748, 2 1 2 2 1 p c, en 132 en 119 en 145 en 133
749, 2 1 2 2 1 p l, en 196 en 168 en 162 en 188
750, 2 1 2 2 1 p bk, en 46 en 62 en 49 en 60
751, 2 1 2 2 1 p cl, en 105 en 108 en 110 en 108
752, 2 1 2 2 2 p a, en 30 en 28 en 33 en 4
753, 2 1 2 2 2 p t, en 266 en 234 en 260 en 268
754, 2 1 2 2 2 p b, en 65 en 97 en 71 en 66
755, 2 1 2 2 2 p s, en 229 en 213 en 206 en 216
756, 2 1 2 2 2 p c, en 146 en 112 en 119 en 111
757, 2 1 2 2 2 p l, en 175 en 193 en 198 en 194
758, 2 1 2 2 2 p bk, en 44 en 45 en 41 en 62
759, 2 1 2 2 2 p cl, en 102 en 110 en 108 en 108
760, 2 1 2 2 3 p a, en 30 en 25 en 33 en 27
761, 2 1 2 2 3 p t, en 263 en 252 en 234 en 243
762, 2 1 2 2 3 p b, en 64 en 97 en 93 en 63
763, 2 1 2 2 3 p s, en 208 en 206 en 230 en 228 en 215
764, 2 1 2 2 3 p c, en 117 en 111 en 134 en 112
765, 2 1 2 2 3 p l, en 199 en 197 en 192 en 163
766, 2 1 2 2 3 p bk, en 53 en 62 en 60 en 41
767, 2 1 2 2 3 p cl, en 109 en 108 en 110 en 108
768, 2 1 2 3 1 p a, en 16 en 4 en 20 en 30
769, 2 1 2 3 1 p t, en 268 en 266 en 253 en 268
770, 2 1 2 3 1 p b, en 73 en 94 en 65 en 95
771, 2 1 2 3 1 p s, en 226 en 229 en 209 en 224
772, 2 1 2 3 1 p c, en 113 en 119 en 133 en 112
773, 2 1 2 3 1 p l, en 186 en 194 en 193 en 159 en 153
774, 2 1 2 3 1 p bk, en 203 en 62 en 58 en 45
775, 2 1 2 3 1 p cl, en 109 en 110 en 108 en 106 en 107
776, 2 1 2 3 2 p a, en 25 en 16 en 28 en 6
777, 2 1 2 3 2 p t, en 245 en 243 en 234 en 260
778, 2 1 2 3 2 p b, en 71 en 82 en 66 en 73
779, 2 1 2 3 2 p s, en 221 en 219 en 227 en 216
780, 2 1 2 3 2 p c, en 128 en 133 en 145 en 119
781, 2 1 2 3 2 p l, en 196 en 149 en 168 en 179 en 150
782, 2 1 2 3 2 p bk, en 37 en 55 en 45 en 62
783, 2 1 2 3 2 p cl, en 102 en 110 en 108 en 106 en 107
784, 2 1 2 3 3 p a, en 27 en 30 en 30 en 4
785, 2 1 2 3 3 p t, en 245 en 268 en 234 en 238
786, 2 1 2 3 3 p b, en 73 en 64 en 63 en 95
787, 2 1 2 3 3 p s, en 208 en 213 en 230 en 207 en 228
788, 2 1 2 3 3 p c, en 128 en 145 en 112 en 134
789, 2 1 2 3 3 p l, en 184 en 168 en 157 en 167 en 179
790, 2 1 2 3 3 p bk, en 61 en 45 en 49 en 41
791, 2 1 2 3 3 p cl, en 103 en 110 en 108 en 106 en 101
792, 2 1 3 1 1 p a, en 20 en 30 en 28 en 27
793, 2 1 3 1 1 p t, en 243 en 260 en 269 en 245
794, 2 1 3 1 1 p b, en 82 en 95 en 96 en 99
795, 2 1 3 1 1 p s, en 221 en 214 en 225 en 231
796, 2 1 3 1 1 p c, en 117 en 133 en 145 en 119
797, 2 1 3 1 1 p l, en 184 en 181 en 170 en 186
798, 2 1 3 1 1 p bk, en 205 en 62 en 60 en 38 en 42
799, 2 1 3 1 1 p cl, en 104 en 103 en 109 en 105
800, 2 1 3 1 2 p a, en 30 en 27 en 30 en 4
801, 2 1 3 1 2 p t, en 253 en 266 en 268 en 252
802, 2 1 3 1 2 p b, en 73 en 64 en 65 en 78
803, 2 1 3 1 2 p s, en 226 en 230 en 227 en 210
804, 2 1 3 1 2 p c, en 130 en 119 en 145 en 134
805, 2 1 3 1 2 p l, en 183 en 175 en 151 en 174
806, 2 1 3 1 2 p bk, en 203 en 58 en 62 en 50 en 42
807, 2 1 3 1 2 p cl, en 102 en 104 en 109 en 103
808, 2 1 3 1 3 p a, en 4 en 33 en 28 en 34
809, 2 1 3 1 3 p t, en 234 en 263 en 265 en 253
810, 2 1 3 1 3 p b, en 73 en 66 en 99 en 65
811, 2 1 3 1 3 p s, en 222 en 210 en 211 en 215 en 207
812, 2 1 3 1 3 p c, en 117 en 119 en 134 en 133
813, 2 1 3 1 3 p l, en 154 en 165 en 181 en 175
814, 2 1 3 1 3 p bk, en 39 en 45 en 41 en 51 en 54
815, 2 1 3 1 3 p cl, en 104 en 102 en 109 en 105
816, 2 1 3 2 1 p a, en 28 en 27 en 34 en 30
817, 2 1 3 2 1 p t, en 243 en 268 en 234 en 253
818, 2 1 3 2 1 p b, en 96 en 64 en 95 en 97
819, 2 1 3 2 1 p s, en 212 en 225 en 221 en 231
820, 2 1 3 2 1 p c, en 113 en 119 en 145 en 111
821, 2 1 3 2 1 p l, en 186 en 198 en 192 en 171
822, 2 1 3 2 1 p bk, en 202 en 49 en 60 en 51 en 43
823, 2 1 3 2 1 p cl, en 102 en 108 en 110 en 108
824, 2 1 3 2 2 p a, en 25 en 9 en 6 en 4
825, 2 1 3 2 2 p t, en 243 en 266 en 268 en 255
826, 2 1 3 2 2 p b, en 82 en 65 en 71 en 93
827, 2 1 3 2 2 p s, en 231 en 230 en 210 en 216
828, 2 1 3 2 2 p c, en 113 en 145 en 133 en 119
829, 2 1 3 2 2 p l, en 185 en 194 en 172 en 188
830, 2 1 3 2 2 p bk, en 40 en 41 en 62 en 42 en 50
831, 2 1 3 2 2 p cl, en 104 en 108 en 110 en 108
832, 2 1 3 2 3 p a, en 28 en 30 en 34 en 4
833, 2 1 3 2 3 p t, en 255 en 254 en 263 en 258
834, 2 1 3 2 3 p b, en 71 en 73 en 78 en 95
835, 2 1 3 2 3 p s, en 231 en 218 en 227 en 217 en 215
836, 2 1 3 2 3 p c, en 147 en 111 en 112 en 145
837, 2 1 3 2 3 p l, en 196 en 152 en 155 en 168
838, 2 1 3 2 3 p bk, en 37 en 41 en 49 en 51 en 43
839, 2 1 3 2 3 p cl, en 102 en 108 en 110 en 108
840, 2 1 3 3 1 p a, en 30 en 4 en 27 en 30
841, 2 1 3 3 1 p t, en 263 en 269 en 253 en 243
842, 2 1 3 3 1 p b, en 65 en 78 en 97 en 82
843, 2 1 3 3 1 p s, en 222 en 225 en 208 en 214
844, 2 1 3 3 1 p c, en 117 en 145 en 134 en 133
845, 2 1 3 3 1 p l, en 196 en 172 en 161 en 190 en 159
846, 2 1 3 3 1 p bk, en 56 en 41 en 58 en 51 en 50
